origin,season,color_name,size,adventurous,application,print,nivel,grupo
WHOLE_SALE,7,green,M,two,freetime,smooth,2,top
WHOLE_SALE,7,green,S,two,freetime,smooth,2,top
WHOLE_SALE,7,green,XL,two,freetime,smooth,2,top
WHOLE_SALE,7,red,XL,two,freetime,smooth,2,top
WHOLE_SALE,7,salmon,L,two,freetime,smooth,2,top
WHOLE_SALE,7,salmon,M,two,freetime,smooth,2,top
WHOLE_SALE,7,salmon,S,two,freetime,smooth,2,top
WHOLE_SALE,7,salmon,XL,two,freetime,smooth,2,top
WHOLE_SALE,7,green_dark,L,three,freetime,smooth,2,top
WHOLE_SALE,7,green_dark,M,three,freetime,smooth,2,top
WHOLE_SALE,7,green_dark,S,three,freetime,smooth,2,top
WHOLE_SALE,8,rust,L,three,freetime,smooth,2,top
WHOLE_SALE,8,rust,M,three,freetime,smooth,2,top
WHOLE_SALE,8,rust,S,three,freetime,smooth,2,top
WHOLE_SALE,8,white,L,three,freetime,smooth,2,top
WHOLE_SALE,8,white,M,three,freetime,smooth,2,top
WHOLE_SALE,8,white,S,three,freetime,smooth,2,top
WHOLE_SALE,9,black,XL,three,freetime,smooth,2,top
WHOLE_SALE,9,black,XXL,three,freetime,smooth,2,top
WHOLE_SALE,9,blue_dark,XL,three,freetime,smooth,2,top
WHOLE_SALE,9,blue_dark,XXL,three,freetime,smooth,2,top
WHOLE_SALE,9,blue_klein,L,three,freetime,smooth,2,top
WHOLE_SALE,9,blue_klein,M,three,freetime,smooth,2,top
WHOLE_SALE,9,blue_klein,S,three,freetime,smooth,2,top
WHOLE_SALE,9,blue_klein,XL,three,freetime,smooth,2,top
WHOLE_SALE,9,blue_klein,XXL,three,freetime,smooth,2,top
WHOLE_SALE,9,blue_turquoise,L,three,freetime,smooth,2,top
WHOLE_SALE,9,blue_turquoise,M,three,freetime,smooth,2,top
WHOLE_SALE,9,blue_turquoise,S,three,freetime,smooth,2,top
WHOLE_SALE,9,garnet,L,three,freetime,smooth,2,top
WHOLE_SALE,9,garnet,M,three,freetime,smooth,2,top
WHOLE_SALE,9,garnet,S,three,freetime,smooth,2,top
WHOLE_SALE,9,garnet,XL,three,freetime,smooth,2,top
WHOLE_SALE,9,garnet,XXL,three,freetime,smooth,2,top
WHOLE_SALE,9,green_dark,L,three,freetime,smooth,2,top
WHOLE_SALE,9,green_dark,M,three,freetime,smooth,2,top
WHOLE_SALE,9,green_dark,S,three,freetime,smooth,2,top
WHOLE_SALE,9,green_dark,XL,three,freetime,smooth,2,top
WHOLE_SALE,9,green_dark,XXL,three,freetime,smooth,2,top
WHOLE_SALE,9,lemon,L,three,freetime,smooth,2,top
WHOLE_SALE,9,lemon,M,three,freetime,smooth,2,top
WHOLE_SALE,9,lemon,S,three,freetime,smooth,2,top
WHOLE_SALE,9,purple,L,three,freetime,smooth,2,top
WHOLE_SALE,9,purple,M,three,freetime,smooth,2,top
WHOLE_SALE,9,purple,S,three,freetime,smooth,2,top
WHOLE_SALE,9,purple,XL,three,freetime,smooth,2,top
WHOLE_SALE,9,purple,XXL,three,freetime,smooth,2,top
WHOLE_SALE,9,white,XL,three,freetime,smooth,2,top
WHOLE_SALE,9,white,XXL,three,freetime,smooth,2,top
OWN_PRODUCTION,7,beige,L,four,freetime,smooth,2,top
OWN_PRODUCTION,7,beige,X4XL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,beige,XL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,beige,XXL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,beige,XXXL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,black,L,four,freetime,smooth,2,top
OWN_PRODUCTION,7,black,X4XL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,black,XL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,black,XXL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,black,XXXL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,gray_light,L,four,freetime,smooth,2,top
OWN_PRODUCTION,7,gray_light,X4XL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,gray_light,XL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,gray_light,XXL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,gray_light,XXXL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,mustand,L,four,freetime,smooth,2,top
OWN_PRODUCTION,7,mustand,X4XL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,mustand,XL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,mustand,XXL,four,freetime,smooth,2,top
OWN_PRODUCTION,7,mustand,XXXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,beige,X4XL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,beige,XXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,beige,XXXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,black,L,four,freetime,smooth,2,top
OWN_PRODUCTION,9,black,X4XL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,black,XL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,black,XXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,black,XXXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,blue_dark,L,four,freetime,smooth,2,top
OWN_PRODUCTION,9,blue_dark,X4XL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,blue_dark,XL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,blue_dark,XXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,blue_dark,XXXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,coral,L,four,freetime,smooth,2,top
OWN_PRODUCTION,9,coral,X4XL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,coral,XL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,coral,XXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,coral,XXXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,ecru,X4XL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,ecru,XXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,ecru,XXXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,white,X4XL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,white,XXL,four,freetime,smooth,2,top
OWN_PRODUCTION,9,white,XXXL,four,freetime,smooth,2,top
NO_MAINSTREAM,7,black,L,three,freetime,smooth,2,top
NO_MAINSTREAM,7,black,M,three,freetime,smooth,2,top
NO_MAINSTREAM,7,black,S,three,freetime,smooth,2,top
NO_MAINSTREAM,7,black,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,black,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,7,khaki,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,khaki,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,7,beige,L,three,freetime,smooth,2,top
NO_MAINSTREAM,7,beige,M,three,freetime,smooth,2,top
NO_MAINSTREAM,7,beige,S,three,freetime,smooth,2,top
NO_MAINSTREAM,7,beige,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,beige,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,7,nude,L,three,freetime,smooth,2,top
NO_MAINSTREAM,7,nude,M,three,freetime,smooth,2,top
NO_MAINSTREAM,7,nude,S,three,freetime,smooth,2,top
NO_MAINSTREAM,7,nude,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,nude,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,8,beige,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,8,beige,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,8,nude,L,three,freetime,smooth,2,top
NO_MAINSTREAM,8,nude,M,three,freetime,smooth,2,top
NO_MAINSTREAM,8,nude,S,three,freetime,smooth,2,top
NO_MAINSTREAM,8,nude,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,8,nude,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,8,taupe,L,three,freetime,smooth,2,top
NO_MAINSTREAM,8,taupe,M,three,freetime,smooth,2,top
NO_MAINSTREAM,8,taupe,S,three,freetime,smooth,2,top
NO_MAINSTREAM,8,taupe,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,8,taupe,XS,three,freetime,smooth,2,top
WHOLE_SALE,7,black,L,three,work,smooth,2,top
WHOLE_SALE,7,black,M,three,work,smooth,2,top
WHOLE_SALE,7,black,S,three,work,smooth,2,top
WHOLE_SALE,7,crimson,L,three,work,smooth,2,top
WHOLE_SALE,7,crimson,M,three,work,smooth,2,top
WHOLE_SALE,7,crimson,S,three,work,smooth,2,top
MAINSTREAM,7,black,L,two,freetime,horizontal_stripes,2,top
MAINSTREAM,7,black,M,two,freetime,horizontal_stripes,2,top
MAINSTREAM,7,black,S,two,freetime,horizontal_stripes,2,top
MAINSTREAM,7,black,XL,two,freetime,horizontal_stripes,2,top
MAINSTREAM,7,black,XS,two,freetime,horizontal_stripes,2,top
NO_MAINSTREAM,7,yellow,L,three,freetime,smooth,2,top
NO_MAINSTREAM,7,yellow,M,three,freetime,smooth,2,top
NO_MAINSTREAM,7,yellow,S,three,freetime,smooth,2,top
NO_MAINSTREAM,7,yellow,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,yellow,XS,three,freetime,smooth,2,top
MAINSTREAM,7,blue_dark,L,three,freetime,smooth,2,top
MAINSTREAM,7,blue_dark,M,three,freetime,smooth,2,top
MAINSTREAM,7,blue_dark,S,three,freetime,smooth,2,top
MAINSTREAM,7,blue_dark,XS,three,freetime,smooth,2,top
MAINSTREAM,7,green_dark,L,two,freetime,smooth,2,top
MAINSTREAM,7,green_dark,M,two,freetime,smooth,2,top
MAINSTREAM,7,green_dark,S,two,freetime,smooth,2,top
MAINSTREAM,7,green_dark,XL,two,freetime,smooth,2,top
MAINSTREAM,7,green_dark,XS,two,freetime,smooth,2,top
MAINSTREAM,7,khaki,L,two,freetime,smooth,2,top
MAINSTREAM,7,khaki,XL,two,freetime,smooth,2,top
MAINSTREAM,7,khaki,XS,two,freetime,smooth,2,top
MAINSTREAM,7,black,L,two,night,smooth,2,top
MAINSTREAM,7,black,M,two,night,smooth,2,top
MAINSTREAM,7,black,S,two,night,smooth,2,top
MAINSTREAM,7,black,XL,two,night,smooth,2,top
MAINSTREAM,7,black,XS,two,night,smooth,2,top
NO_MAINSTREAM,7,blue_dark,L,four,freetime,floral,2,top
NO_MAINSTREAM,7,blue_dark,M,four,freetime,floral,2,top
NO_MAINSTREAM,7,blue_dark,S,four,freetime,floral,2,top
NO_MAINSTREAM,7,blue_dark,XS,four,freetime,floral,2,top
NO_MAINSTREAM,7,black,XXL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_dark,L,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_dark,M,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_dark,S,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_dark,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_dark,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_dark,XXL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_klein,L,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_klein,M,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_klein,S,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_klein,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_klein,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,7,blue_klein,XXL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,green_light,L,three,freetime,smooth,2,top
NO_MAINSTREAM,7,green_light,M,three,freetime,smooth,2,top
NO_MAINSTREAM,7,green_light,S,three,freetime,smooth,2,top
NO_MAINSTREAM,7,green_light,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,green_light,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,7,green_light,XXL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,mustand,L,three,freetime,smooth,2,top
NO_MAINSTREAM,7,mustand,M,three,freetime,smooth,2,top
NO_MAINSTREAM,7,mustand,S,three,freetime,smooth,2,top
NO_MAINSTREAM,7,mustand,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,mustand,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,7,rust,L,three,freetime,smooth,2,top
NO_MAINSTREAM,7,rust,M,three,freetime,smooth,2,top
NO_MAINSTREAM,7,rust,S,three,freetime,smooth,2,top
NO_MAINSTREAM,7,rust,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,rust,XS,three,freetime,smooth,2,top
NO_MAINSTREAM,7,white,XL,three,freetime,smooth,2,top
NO_MAINSTREAM,7,white,XS,three,freetime,smooth,2,top
MAINSTREAM,7,blue_dark,L,three,freetime,sheets,2,top
MAINSTREAM,7,blue_dark,M,three,freetime,sheets,2,top
MAINSTREAM,7,blue_dark,XL,three,freetime,sheets,2,top
MAINSTREAM,7,blue_dark,XXL,three,freetime,sheets,2,top
MAINSTREAM,7,blue_dark,XXXL,three,freetime,sheets,2,top
NO_MAINSTREAM,7,blue_light,L,three,freetime,printed,2,top
NO_MAINSTREAM,7,blue_light,M,three,freetime,printed,2,top
NO_MAINSTREAM,7,blue_light,S,three,freetime,printed,2,top
NO_MAINSTREAM,7,blue_light,XL,three,freetime,printed,2,top
NO_MAINSTREAM,7,blue_light,XS,three,freetime,printed,2,top
NO_MAINSTREAM,7,ecru,L,three,freetime,printed,2,top
NO_MAINSTREAM,7,ecru,M,three,freetime,printed,2,top
NO_MAINSTREAM,7,ecru,S,three,freetime,printed,2,top
NO_MAINSTREAM,7,ecru,XL,three,freetime,printed,2,top
NO_MAINSTREAM,7,ecru,XS,three,freetime,printed,2,top
NO_MAINSTREAM,7,blue_dark,L,three,freetime,printed,2,top
NO_MAINSTREAM,7,blue_dark,M,three,freetime,printed,2,top
NO_MAINSTREAM,7,blue_dark,S,three,freetime,printed,2,top
NO_MAINSTREAM,7,blue_dark,XL,three,freetime,printed,2,top
NO_MAINSTREAM,7,blue_dark,XXL,three,freetime,printed,2,top
NO_MAINSTREAM,7,blue_dark,XXXL,three,freetime,printed,2,top
MAINSTREAM,7,black,XL,three,freetime,smooth,2,top
MAINSTREAM,7,black,XXL,three,freetime,smooth,2,top
MAINSTREAM,7,black,XXXL,three,freetime,smooth,2,top
MAINSTREAM,7,blue_dark,XXL,three,freetime,smooth,2,top
MAINSTREAM,7,blue_dark,L,two,freetime,smooth,2,top
MAINSTREAM,7,blue_dark,M,two,freetime,smooth,2,top
MAINSTREAM,7,blue_dark,S,two,freetime,smooth,2,top
MAINSTREAM,7,blue_dark,XS,two,freetime,smooth,2,top
MAINSTREAM,7,khaki,XXL,two,freetime,smooth,2,top
MAINSTREAM,7,black,L,four,freetime,ethnic,2,top
MAINSTREAM,7,black,M,four,freetime,ethnic,2,top
MAINSTREAM,7,black,S,four,freetime,ethnic,2,top
MAINSTREAM,7,black,XL,four,freetime,ethnic,2,top
MAINSTREAM,7,black,XXL,four,freetime,ethnic,2,top
MAINSTREAM,7,black,XXXL,four,freetime,ethnic,2,top
MAINSTREAM,7,green,L,one,freetime,smooth,2,top
MAINSTREAM,7,green,M,one,freetime,smooth,2,top
MAINSTREAM,7,green,S,one,freetime,smooth,2,top
MAINSTREAM,7,green,XL,one,freetime,smooth,2,top
MAINSTREAM,7,green,XS,one,freetime,smooth,2,top
MAINSTREAM,9,black,L,one,freetime,smooth,2,top
MAINSTREAM,9,black,M,one,freetime,smooth,2,top
MAINSTREAM,9,black,S,one,freetime,smooth,2,top
MAINSTREAM,9,black,XL,one,freetime,smooth,2,top
MAINSTREAM,9,black,XS,one,freetime,smooth,2,top
MAINSTREAM,9,blue_dark,L,one,freetime,smooth,2,top
MAINSTREAM,9,blue_dark,M,one,freetime,smooth,2,top
MAINSTREAM,9,blue_dark,S,one,freetime,smooth,2,top
MAINSTREAM,9,blue_dark,XL,one,freetime,smooth,2,top
MAINSTREAM,9,blue_dark,XS,one,freetime,smooth,2,top
MAINSTREAM,9,blue_klein,L,one,freetime,smooth,2,top
MAINSTREAM,9,blue_klein,M,one,freetime,smooth,2,top
MAINSTREAM,9,blue_klein,S,one,freetime,smooth,2,top
MAINSTREAM,9,blue_klein,XL,one,freetime,smooth,2,top
MAINSTREAM,9,blue_klein,XS,one,freetime,smooth,2,top
MAINSTREAM,9,blue_light,L,one,freetime,smooth,2,top
MAINSTREAM,9,blue_light,M,one,freetime,smooth,2,top
MAINSTREAM,9,blue_light,S,one,freetime,smooth,2,top
MAINSTREAM,9,blue_light,XL,one,freetime,smooth,2,top
MAINSTREAM,9,blue_light,XS,one,freetime,smooth,2,top
MAINSTREAM,9,green_light,L,one,freetime,smooth,2,top
MAINSTREAM,9,green_light,M,one,freetime,smooth,2,top
MAINSTREAM,9,green_light,S,one,freetime,smooth,2,top
MAINSTREAM,9,green_light,XL,one,freetime,smooth,2,top
MAINSTREAM,9,green_light,XS,one,freetime,smooth,2,top
MAINSTREAM,9,pink,L,one,freetime,smooth,2,top
MAINSTREAM,9,pink,M,one,freetime,smooth,2,top
MAINSTREAM,9,pink,XL,one,freetime,smooth,2,top
MAINSTREAM,9,pink,XS,one,freetime,smooth,2,top
MAINSTREAM,9,salmon,L,one,freetime,smooth,2,top
MAINSTREAM,9,salmon,M,one,freetime,smooth,2,top
MAINSTREAM,9,salmon,S,one,freetime,smooth,2,top
MAINSTREAM,9,salmon,XL,one,freetime,smooth,2,top
MAINSTREAM,9,salmon,XS,one,freetime,smooth,2,top
MAINSTREAM,9,white,L,one,freetime,smooth,2,top
MAINSTREAM,9,white,M,one,freetime,smooth,2,top
MAINSTREAM,9,white,S,one,freetime,smooth,2,top
MAINSTREAM,9,white,XL,one,freetime,smooth,2,top
MAINSTREAM,9,white,XS,one,freetime,smooth,2,top
MAINSTREAM,7,blue,L,three,freetime,smooth,2,top
MAINSTREAM,7,blue,M,three,freetime,smooth,2,top
MAINSTREAM,7,blue,S,three,freetime,smooth,2,top
MAINSTREAM,7,blue,XL,three,freetime,smooth,2,top
MAINSTREAM,7,blue,XS,three,freetime,smooth,2,top
MAINSTREAM,7,orange,L,three,freetime,smooth,2,top
MAINSTREAM,7,orange,M,three,freetime,smooth,2,top
MAINSTREAM,7,orange,S,three,freetime,smooth,2,top
MAINSTREAM,7,orange,XL,three,freetime,smooth,2,top
MAINSTREAM,7,orange,XS,three,freetime,smooth,2,top
MAINSTREAM,7,orange,L,three,freetime,floral,2,top
MAINSTREAM,7,orange,M,three,freetime,floral,2,top
MAINSTREAM,7,orange,S,three,freetime,floral,2,top
MAINSTREAM,7,orange,XL,three,freetime,floral,2,top
MAINSTREAM,7,orange,XS,three,freetime,floral,2,top
NO_MAINSTREAM,7,yellow,XXL,three,freetime,smooth,2,top
WHOLE_SALE,7,camel,L,three,freetime,polka_dot,2,top
WHOLE_SALE,7,camel,M,three,freetime,polka_dot,2,top
WHOLE_SALE,7,camel,S,three,freetime,polka_dot,2,top
WHOLE_SALE,7,crimson,L,three,freetime,polka_dot,2,top
WHOLE_SALE,7,crimson,M,three,freetime,polka_dot,2,top
WHOLE_SALE,7,crimson,S,three,freetime,polka_dot,2,top
WHOLE_SALE,7,white,L,three,freetime,polka_dot,2,top
WHOLE_SALE,7,white,M,three,freetime,polka_dot,2,top
WHOLE_SALE,7,white,S,three,freetime,polka_dot,2,top
NO_MAINSTREAM,7,orange,L,four,freetime,smooth,2,sudadera
NO_MAINSTREAM,7,orange,M,four,freetime,smooth,2,sudadera
NO_MAINSTREAM,7,orange,S,four,freetime,smooth,2,sudadera
NO_MAINSTREAM,7,orange,XL,four,freetime,smooth,2,sudadera
NO_MAINSTREAM,7,orange,XS,four,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,blue_dark,L,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,blue_dark,X4XL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,blue_dark,XL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,blue_dark,XXL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,blue_dark,XXXL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,brown_light,L,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,brown_light,X4XL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,brown_light,XL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,brown_light,XXL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,brown_light,XXXL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,grey_dark,L,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,grey_dark,X4XL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,grey_dark,XL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,grey_dark,XXL,three,freetime,smooth,2,sudadera
OWN_PRODUCTION,7,grey_dark,XXXL,three,freetime,smooth,2,sudadera
NO_MAINSTREAM,7,ecru,L,four,freetime,smooth,2,sudadera
NO_MAINSTREAM,7,ecru,M,four,freetime,smooth,2,sudadera
NO_MAINSTREAM,7,ecru,S,four,freetime,smooth,2,sudadera
MAINSTREAM,8,black,L,three,freetime,smooth,2,sudadera
MAINSTREAM,8,black,M,three,freetime,smooth,2,sudadera
MAINSTREAM,8,black,S,three,freetime,smooth,2,sudadera
MAINSTREAM,8,black,XL,three,freetime,smooth,2,sudadera
MAINSTREAM,8,black,XS,three,freetime,smooth,2,sudadera
MAINSTREAM,7,brown_light,L,four,freetime,animal_print,2,sudadera
MAINSTREAM,7,brown_light,M,four,freetime,animal_print,2,sudadera
MAINSTREAM,7,brown_light,S,four,freetime,animal_print,2,sudadera
NO_MAINSTREAM,8,aubergine,L,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,aubergine,M,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,aubergine,S,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,aubergine,XL,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,aubergine,XS,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,aubergine,XXL,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,mustand,L,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,mustand,M,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,mustand,S,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,mustand,XL,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,mustand,XS,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,mustand,XXL,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,red,L,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,red,M,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,red,S,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,red,XL,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,red,XS,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,red,XXL,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,rust,L,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,rust,M,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,rust,S,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,rust,XL,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,rust,XS,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,rust,XXL,two,freetime,smooth,2,sudadera
MAINSTREAM,8,blue_dark,L,two,freetime,smooth,2,sudadera
MAINSTREAM,8,blue_dark,M,two,freetime,smooth,2,sudadera
MAINSTREAM,8,blue_dark,S,two,freetime,smooth,2,sudadera
MAINSTREAM,8,blue_dark,XL,two,freetime,smooth,2,sudadera
MAINSTREAM,8,blue_dark,XS,two,freetime,smooth,2,sudadera
MAINSTREAM,8,blue_dark,XXL,two,freetime,smooth,2,sudadera
MAINSTREAM,8,gray_light,L,two,freetime,smooth,2,sudadera
MAINSTREAM,8,gray_light,M,two,freetime,smooth,2,sudadera
MAINSTREAM,8,gray_light,S,two,freetime,smooth,2,sudadera
MAINSTREAM,8,gray_light,XL,two,freetime,smooth,2,sudadera
MAINSTREAM,8,gray_light,XS,two,freetime,smooth,2,sudadera
MAINSTREAM,8,gray_light,XXL,two,freetime,smooth,2,sudadera
MAINSTREAM,8,pink,L,two,freetime,smooth,2,sudadera
MAINSTREAM,8,pink,M,two,freetime,smooth,2,sudadera
MAINSTREAM,8,pink,S,two,freetime,smooth,2,sudadera
MAINSTREAM,8,pink,XL,two,freetime,smooth,2,sudadera
MAINSTREAM,8,pink,XS,two,freetime,smooth,2,sudadera
MAINSTREAM,8,pink,XXL,two,freetime,smooth,2,sudadera
NO_MAINSTREAM,8,black,L,two,freetime,floral,2,sudadera
NO_MAINSTREAM,8,black,M,two,freetime,floral,2,sudadera
NO_MAINSTREAM,8,black,S,two,freetime,floral,2,sudadera
NO_MAINSTREAM,8,black,XL,two,freetime,floral,2,sudadera
NO_MAINSTREAM,8,black,XS,two,freetime,floral,2,sudadera
NO_MAINSTREAM,8,black,XXL,two,freetime,floral,2,sudadera
NO_MAINSTREAM,7,blue_klein,L,three,freetime,printed,2,sudadera
NO_MAINSTREAM,7,blue_klein,M,three,freetime,printed,2,sudadera
NO_MAINSTREAM,7,blue_klein,S,three,freetime,printed,2,sudadera
NO_MAINSTREAM,7,blue_klein,XL,three,freetime,printed,2,sudadera
NO_MAINSTREAM,7,blue_klein,XXL,three,freetime,printed,2,sudadera
NO_MAINSTREAM,7,blue,L,three,freetime,horizontal_stripes,2,sudadera
NO_MAINSTREAM,7,blue,M,three,freetime,horizontal_stripes,2,sudadera
NO_MAINSTREAM,7,blue,S,three,freetime,horizontal_stripes,2,sudadera
NO_MAINSTREAM,7,blue,XL,three,freetime,horizontal_stripes,2,sudadera
NO_MAINSTREAM,7,blue,XXL,three,freetime,horizontal_stripes,2,sudadera
MAINSTREAM,8,black,L,two,freetime,smooth,2,sudadera
MAINSTREAM,8,black,M,two,freetime,smooth,2,sudadera
MAINSTREAM,8,black,S,two,freetime,smooth,2,sudadera
MAINSTREAM,8,black,XL,two,freetime,smooth,2,sudadera
MAINSTREAM,8,black,XS,two,freetime,smooth,2,sudadera
MAINSTREAM,8,green_dark,L,two,freetime,smooth,2,sudadera
MAINSTREAM,8,green_dark,M,two,freetime,smooth,2,sudadera
MAINSTREAM,8,green_dark,S,two,freetime,smooth,2,sudadera
MAINSTREAM,8,green_dark,XL,two,freetime,smooth,2,sudadera
MAINSTREAM,8,green_dark,XS,two,freetime,smooth,2,sudadera
WHOLE_SALE,7,blue_light,L,two,freetime,smooth,2,sudadera
WHOLE_SALE,7,blue_light,M,two,freetime,smooth,2,sudadera
WHOLE_SALE,7,blue_light,S,two,freetime,smooth,2,sudadera
WHOLE_SALE,7,grey,L,two,freetime,smooth,2,sudadera
WHOLE_SALE,7,grey,M,two,freetime,smooth,2,sudadera
WHOLE_SALE,7,grey,S,two,freetime,smooth,2,sudadera
WHOLE_SALE,7,salmon,L,two,freetime,smooth,2,sudadera
WHOLE_SALE,7,salmon,M,two,freetime,smooth,2,sudadera
WHOLE_SALE,7,salmon,S,two,freetime,smooth,2,sudadera
WHOLE_SALE,7,blue_klein,M,three,freetime,smooth,2,sudadera
WHOLE_SALE,7,blue_klein,S,three,freetime,smooth,2,sudadera
WHOLE_SALE,7,green,M,three,freetime,smooth,2,sudadera
